State,Incident ID,Date,City or County,Killed,Injured
Missouri,376934,2015-07-15,Saint Louis,0,0
Michigan,374965,2015-07-15,Detroit,0,4
Virginia,375727,2015-07-15,Harrisonburg,0,0
South Carolina,375495,2015-07-15,Kershaw,0,1
Minnesota,382278,2015-07-15,Rochester,0,0
Wyoming,379774,2015-07-15,Casper,0,0
Virginia,375703,2015-07-15,Chesterfield,0,1
Kentucky,375473,2015-07-15,White Plains,1,0
Tennessee,374701,2015-07-15,Memphis,0,1
Missouri,375968,2015-07-16,Saint Louis,0,1
South Carolina,375503,2015-07-16,Orangeburg,0,0
Delaware,376150,2015-07-16,Dover,0,0
Massachusetts,376809,2015-07-16,Brockton,0,0
Kansas,377511,2015-07-16,Topeka,1,0
South Carolina,375504,2015-07-16,Eutawville,0,0
Massachusetts,376822,2015-07-16,Boston,0,0
Missouri,376292,2015-07-16,Saint Louis (Bellefontaine Neighbors),1,0
Illinois,376079,2015-07-16,Rockford,1,0
Wisconsin,377527,2015-07-16,Burlington,0,0
Tennessee,375668,2015-07-16,Nashville,0,1
Alaska,377562,2015-07-16,Juneau,1,0
North Carolina,376601,2015-07-16,New Bern,0,1
Alabama,376627,2015-07-16,Scottsboro,0,1
Ohio,375618,2015-07-16,Columbus,0,2
Nevada,382092,2015-07-16,Sparks,0,0
North Carolina,378960,2015-07-16,Rocky Mount,0,1
Virginia,375525,2015-07-16,Chesterfield,0,0
Alabama,375634,2015-07-16,Heflin,2,0
North Carolina,379675,2015-07-16,Winston Salem (Winston-salem),0,0
New Jersey,376316,2015-07-16,Newark,1,0
Nevada,376232,2015-07-16,Las Vegas,0,0
Ohio,375761,2015-07-16,Columbus,0,1
California,375247,2015-07-16,Moreno Valley,1,0
Tennessee,375022,2015-07-16,Chattanooga,6,2
Kentucky,375687,2015-07-16,Browder,1,0
Ohio,375846,2015-07-16,Dayton,0,1
New York,379110,2015-07-16,Southampton,0,0
New York,375080,2015-07-16,Waterloo,0,0
Texas,374986,2015-07-16,San Antonio,1,0
Missouri,379127,2015-07-16,Kansas City (Gladstone),0,0
Texas,375852,2015-07-16,Nacogdoches (county),2,0
Illinois,375094,2015-07-16,Chicago,0,1
Louisiana,375453,2015-07-16,New Orleans,0,0
California,375973,2015-07-16,Watsonville,0,1
New York,375103,2015-07-16,Brooklyn,0,0
Texas,378857,2015-07-16,Lytle,0,0
Delaware,376126,2015-07-16,Dover,0,0
Michigan,375442,2015-07-16,Detroit,0,1
Pennsylvania,403827,2015-07-16,Pittsburgh,0,0
Michigan,375490,2015-07-16,Eaton (county),0,0
Virginia,403831,2015-07-16,Dulles,0,0
Minnesota,376924,2015-07-16,Minneapolis,1,1
Hawaii,376271,2015-07-16,Waimanalo,0,1
Kansas,375937,2015-07-16,Kansas City,1,0
South Dakota,378259,2015-07-16,Sioux Falls,0,1
West Virginia,376283,2015-07-16,Huntington,0,0
West Virginia,539510,2015-07-16,Charleston,0,0
West Virginia,376285,2015-07-16,Huntington,0,0
California,379018,2015-07-16,San Francisco,0,1
Maryland,376294,2015-07-16,Baltimore,0,1
Minnesota,376927,2015-07-16,Duluth,0,0
New Jersey,376320,2015-07-16,Burlington,0,1
Oklahoma,376938,2015-07-16,Oklahoma City,1,0
North Carolina,375693,2015-07-16,Sanford,0,0
Georgia,387143,2015-07-16,Shiloh,0,0
New Jersey,376949,2015-07-16,Newark,1,0
Wyoming,379775,2015-07-16,Casper,0,0
Alabama,376457,2015-07-16,Andalusia,1,0
Ohio,374945,2015-07-16,Southington,1,0
Montana,378853,2015-07-16,Laurel,0,0
Delaware,376116,2015-07-16,Wilmington,1,0
North Carolina,375672,2015-07-16,Rural Hall,0,1
Alaska,403832,2015-07-16,Anchorage,0,0
Idaho,403837,2015-07-16,Boise,0,0
Michigan,376128,2015-07-16,Detroit,0,0
North Carolina,375670,2015-07-16,Whiteville,0,1
Michigan,379594,2015-07-16,Pontiac,0,1
Wisconsin,376666,2015-07-16,Milwaukee,0,1
Wisconsin,376365,2015-07-16,Milwaukee (Wauwatosa),1,0
Maine,375922,2015-07-16,Lee,2,4
North Carolina,403828,2015-07-16,Charlotte,0,0
Florida,380085,2015-07-16,Lakeland,0,0
Wisconsin,376681,2015-07-16,Milwaukee,0,0
Florida,377374,2015-07-16,Tampa,0,0
Louisiana,375856,2015-07-16,New Orleans,0,0
North Carolina,375690,2015-07-16,Sanford,0,2
Michigan,375447,2015-07-16,Flint,0,2
Texas,374993,2015-07-16,Dallas,0,0
Texas,374989,2015-07-16,Richardson,0,3
Texas,375483,2015-07-16,San Antonio,0,0
California,390930,2015-07-16,Camarillo,1,0
Wisconsin,376675,2015-07-16,Denmark,0,0
Tennessee,375486,2015-07-16,Humboldt,0,1
Washington,376983,2015-07-16,Olympia,0,0
Michigan,376461,2015-07-16,Ypsilanti,0,0
Texas,378406,2015-07-16,Tyler,0,0
Texas,375004,2015-07-16,Harris (county),0,0
New York,376505,2015-07-16,Amityville (North Amityville),0,0
Georgia,377154,2015-07-16,Rome,0,0
New York,376523,2015-07-16,Syracuse,0,0
New York,376525,2015-07-16,Berne,0,0
Georgia,377168,2015-07-16,Columbus,0,1
Michigan,394672,2015-07-16,Monroe (county),0,1
Missouri,375984,2015-07-16,Saint Louis (Jennings),0,0
Illinois,376024,2015-07-16,Chicago,0,1
New York,376549,2015-07-16,Brooklyn,0,0
Missouri,376034,2015-07-16,Saint Louis (Spanish Lake),0,0
New York,375086,2015-07-16,New York (Manhattan),0,1
Indiana,375342,2015-07-16,Lafayette,0,0
Florida,375339,2015-07-16,Orlando,1,0
Florida,375365,2015-07-16,Homestead,0,1
Texas,378410,2015-07-16,Tyler,0,0
Missouri,375953,2015-07-16,Saint Louis,1,0
Michigan,376460,2015-07-16,Ypsilanti,0,0
Texas,375768,2015-07-16,Harris (county),0,1
Virginia,376334,2015-07-16,Chesterfield,0,0
Oklahoma,383413,2015-07-16,Grady (county),0,1
North Carolina,375678,2015-07-16,Charlotte,0,1
North Carolina,375719,2015-07-16,Wilmington,0,1
Virginia,376670,2015-07-16,Springfield,1,0
Pennsylvania,376345,2015-07-16,Philadelphia,0,1
Pennsylvania,376347,2015-07-16,Upper Darby (Millbourne),0,1
Pennsylvania,376349,2015-07-16,Philadelphia,1,0
Pennsylvania,376351,2015-07-16,Philadelphia,0,1
Iowa,382288,2015-07-16,Waterloo,0,1
Wyoming,378184,2015-07-16,Cheyenne,1,0
Nebraska,375754,2015-07-16,Omaha,0,0
Texas,375773,2015-07-16,Dallas,0,5
District of Columbia,374973,2015-07-16,Washington,0,1
Texas,375471,2015-07-16,San Antonio,1,0
Ohio,375498,2015-07-16,Cincinnati,0,1
Texas,375789,2015-07-16,Harris (county),0,0
Alabama,376453,2015-07-16,Franklin,0,0
Alaska,379478,2015-07-16,Juneau,0,0
Texas,378411,2015-07-16,Tyler,0,0
Pennsylvania,584383,2015-07-16,Harrisburg,0,0
Indiana,375169,2015-07-16,Indianapolis,0,1
Texas,387300,2015-07-16,Mansfield,0,0
Indiana,375171,2015-07-16,Indianapolis,0,1
South Carolina,377097,2015-07-16,Goose Creek,1,0
Louisiana,375860,2015-07-16,New Orleans,1,0
Kentucky,375661,2015-07-16,Louisville,1,0
Mississippi,375301,2015-07-16,Ridgeland,0,1
Wisconsin,898941,2015-07-16,Milwaukee,0,0
Illinois,379963,2015-07-16,Aurora,0,0
Virginia,376267,2015-07-16,Roanoke,1,1
New York,376503,2015-07-16,Amityville (North Amityville),0,1
Texas,375010,2015-07-16,Houston,0,1
Texas,514048,2015-07-16,Port Arthur,0,1
Georgia,379852,2015-07-16,Conyers,0,0
Texas,375836,2015-07-16,San Antonio,0,1
Texas,514042,2015-07-16,Port Arthur,1,0
Texas,375019,2015-07-16,Port Arthur,0,1
Louisiana,376227,2015-07-16,Bossier City,0,2
New York,382622,2015-07-16,Lockport,0,0
Indiana,375160,2015-07-16,Indianapolis,1,0
California,375956,2015-07-16,Oxnard,0,0
New York,376545,2015-07-16,Bronx,1,0
Mississippi,379506,2015-07-16,Jackson,0,2
Massachusetts,375427,2015-07-16,Holyoke,0,1
New York,377369,2015-07-16,Syracuse,0,0
Alabama,376609,2015-07-16,Enterprise,0,1
Florida,377389,2015-07-16,Naples (Golden Gate),0,0
New York,380985,2015-07-16,Clay,0,0
Illinois,377059,2015-07-16,Peoria,0,0
Louisiana,375864,2015-07-16,New Orleans,0,0
Louisiana,375862,2015-07-16,Marrero,0,0
Florida,377325,2015-07-16,Jacksonville Beach,0,0
Idaho,379052,2015-07-16,Post Falls,0,0
California,376463,2015-07-16,Oakland,0,0
California,376466,2015-07-16,Richmond,0,0
Texas,375806,2015-07-16,Lubbock,0,0
Florida,578269,2015-07-16,Big Pine Key,0,0
South Carolina,377083,2015-07-16,Rock Hill,0,0
Michigan,375896,2015-07-16,Erie,0,1
Ohio,375511,2015-07-16,Cleveland,1,0
New York,376495,2015-07-17,Brooklyn,1,0
New Jersey,377198,2015-07-17,Ringwood,0,0
Michigan,377238,2015-07-17,Detroit,0,1
Indiana,393039,2015-07-17,Indianapolis,0,0
Arizona,376738,2015-07-17,Scottsdale,0,1
Illinois,376049,2015-07-17,Chicago,0,1
Florida,377241,2015-07-17,Orlando,1,0
Ohio,376125,2015-07-17,Cleveland,0,0
Illinois,376075,2015-07-17,Springfield,0,2
Florida,377294,2015-07-17,Ocala,0,0
Florida,377266,2015-07-17,Jacksonville,0,1
Texas,378267,2015-07-17,Houston,1,2
Michigan,376570,2015-07-17,Grand Rapids,0,0
New York,381468,2015-07-17,Brooklyn,0,1
South Carolina,378544,2015-07-17,Aiken,0,0
Washington,377805,2015-07-17,Seattle,0,0
South Carolina,378569,2015-07-17,Union,0,0
Washington,377486,2015-07-17,Bellingham,2,1
Florida,377250,2015-07-17,Orlando,0,0
Michigan,376560,2015-07-17,Flint,1,0
Massachusetts,376789,2015-07-17,Boston,0,0
Illinois,376040,2015-07-17,Chicago,1,0
Maryland,376920,2015-07-17,Baltimore,3,0
Massachusetts,376791,2015-07-17,Boston,0,0
Tennessee,376208,2015-07-17,Millington,0,1
Delaware,376795,2015-07-17,Magnolia,0,0
Massachusetts,376800,2015-07-17,Springfield,0,1
Tennessee,403371,2015-07-17,Knoxville,0,0
Tennessee,403372,2015-07-17,Nashville,0,0
Washington,403373,2015-07-17,Spokane,0,0
Washington,404927,2015-07-17,Spokane,0,0
Nevada,403374,2015-07-17,Las Vegas,0,0
Oklahoma,378346,2015-07-17,Tulsa,1,1
Texas,403377,2015-07-17,Dallas (Dfw Airport),0,0
Ohio,375982,2015-07-17,Enon,1,0
Missouri,375996,2015-07-17,Saint Louis,0,0
Ohio,379345,2015-07-17,Lorain (county),1,0
Vermont,383544,2015-07-17,Bellows Falls,0,0
Missouri,376026,2015-07-17,Saint Louis,0,0
Georgia,376038,2015-07-17,Gainesville,0,1
Texas,376558,2015-07-17,Dallas,1,0
Pennsylvania,378687,2015-07-17,Mechanicsburg (Upper Allen),0,0
Missouri,375949,2015-07-17,Saint Louis,0,1
Tennessee,376592,2015-07-17,Memphis,1,0
California,375966,2015-07-17,Riverside,1,0
Mississippi,379530,2015-07-17,Hancock (county),0,0
Florida,377348,2015-07-17,Hialeah,0,1
Florida,377358,2015-07-17,Miami,0,1
Massachusetts,393817,2015-07-17,Pittsfield,0,0
Kentucky,376596,2015-07-17,Georgetown,0,0
Florida,377366,2015-07-17,Spring Hill,0,0
New York,377367,2015-07-17,Syracuse,0,0
Indiana,376091,2015-07-17,Indianapolis,0,0
Florida,377382,2015-07-17,Orlando,0,0
Tennessee,376619,2015-07-17,Murfreesboro,0,0
Ohio,490938,2015-07-17,Sandusky,0,0
Ohio,376633,2015-07-17,Cincinnati (Fairmount),0,1
Texas,377407,2015-07-17,Harris (county),0,1
West Virginia,376617,2015-07-17,Branchland,0,0
North Carolina,376647,2015-07-17,Lumberton,0,3
Michigan,379602,2015-07-17,Pontiac,0,0
Tennessee,376329,2015-07-17,Memphis,0,1
Wisconsin,376672,2015-07-17,Green Bay,0,0
Florida,377315,2015-07-17,Jacksonville,0,1
Florida,377340,2015-07-17,North Miami Beach,1,1
California,375963,2015-07-17,Monrovia,2,0
Louisiana,377953,2015-07-17,New Iberia,0,1
Florida,377323,2015-07-17,Lake Worth,0,1
Louisiana,376918,2015-07-17,Shreveport,1,0
Georgia,377141,2015-07-17,Sycamore,0,1
Georgia,377144,2015-07-17,Thomas (county),0,0
California,375978,2015-07-17,Palm Springs,0,1
California,375980,2015-07-17,Parlier,1,0
New York,376510,2015-07-17,Buffalo,0,0
North Dakota,380767,2015-07-17,Williston,0,0
Indiana,377159,2015-07-17,Fort Wayne,0,0
Georgia,377161,2015-07-17,Norcross,1,0
Georgia,376230,2015-07-17,Atlanta,0,1
Georgia,376239,2015-07-17,Cumming,0,1
New York,376521,2015-07-17,Bronx,1,0
Missouri,376002,2015-07-17,Saint Louis,0,0
New York,376535,2015-07-17,Brooklyn,0,2
New York,376538,2015-07-17,Arverne (Queens),0,1
Georgia,377175,2015-07-17,Macon,0,1
Missouri,375990,2015-07-17,Saint Louis (Jennings),0,0
Louisiana,375884,2015-07-17,New Orleans,0,1
Florida,377319,2015-07-17,Jacksonville,0,1
Louisiana,377943,2015-07-17,New Orleans,0,1
Massachusetts,376786,2015-07-17,Boston,0,0
Rhode Island,376770,2015-07-17,Providence,0,0
Oregon,376752,2015-07-17,Portland,0,1
Pennsylvania,376966,2015-07-17,Pittsburgh,0,2
Pennsylvania,376353,2015-07-17,Philadelphia,0,2
Texas,376251,2015-07-17,San Antonio,1,0
Illinois,376083,2015-07-17,Macon (county),0,1
Illinois,376397,2015-07-17,Chicago,0,1
New York,403378,2015-07-17,Jamaica,0,0
District of Columbia,376153,2015-07-17,Washington,0,0
Missouri,378138,2015-07-17,Saint Louis,0,0
Pennsylvania,376964,2015-07-17,Pittsburgh (Wilkinsburg),0,1
Connecticut,376825,2015-07-17,Hartford,0,0
Connecticut,376830,2015-07-17,Norwalk,0,0
Minnesota,378943,2015-07-17,Rochester,0,0
Michigan,379200,2015-07-17,Saginaw,0,2
Louisiana,377971,2015-07-17,Lafayette,1,0
District of Columbia,376823,2015-07-17,Washington,1,2
Ohio,376835,2015-07-17,Cleveland,1,0
Connecticut,376837,2015-07-17,Manchester,0,0
Michigan,376179,2015-07-17,Leland,0,0
Ohio,376828,2015-07-17,Akron,1,0
Pennsylvania,376962,2015-07-17,Philadelphia,0,1
Pennsylvania,376959,2015-07-17,Philadelphia,1,1
Wyoming,379773,2015-07-17,Casper,0,0
Nevada,376236,2015-07-17,Las Vegas,0,1
Kansas,377452,2015-07-17,Topeka,0,1
New Mexico,380917,2015-07-17,Albuquerque,0,0
District of Columbia,376882,2015-07-17,Washington,1,0
New Mexico,381700,2015-07-17,Albuquerque,0,0
New Mexico,380928,2015-07-17,Albuquerque,0,0
Kansas,377494,2015-07-17,Topeka,0,1
District of Columbia,376892,2015-07-17,Washington,0,1
Oregon,376712,2015-07-17,Portland,0,0
Washington,376901,2015-07-17,Seattle,1,0
Florida,376903,2015-07-17,Fort Lauderdale (Lauderdale By The Sea),0,1
Minnesota,378323,2015-07-17,Minneapolis (Brooklyn Center),0,2
North Carolina,378328,2015-07-17,Southern Pines,0,0
New Mexico,378337,2015-07-17,Albuquerque,0,1
California,379016,2015-07-17,Seaside,0,1
Maryland,376298,2015-07-17,Capitol Heights,1,1
Maryland,376301,2015-07-17,Baltimore,0,1
North Dakota,378341,2015-07-17,Bismarck,0,0
Oklahoma,379033,2015-07-17,Edmond,0,1
District of Columbia,376844,2015-07-17,Washington,0,0
Oklahoma,378188,2015-07-17,Norman,2,0
District of Columbia,376890,2015-07-17,Washington,1,0
Connecticut,376860,2015-07-17,Milford,0,1
Louisiana,375833,2015-07-17,Shreveport,0,0
Louisiana,381019,2015-07-17,Braithwaite,0,0
Nebraska,467166,2015-07-17,Omaha,0,0
Illinois,381899,2015-07-17,Rockford,0,0
Illinois,377044,2015-07-17,Chicago,0,1
California,376472,2015-07-17,Los Angeles,1,0
